filename,label
IMG_2638 RE NO DR CHANGES_f1146.png,0
2024_02_14_14_44_IMG_4650 LE SEV NPDR_f672.png,0
R050L_f739.png,0
IMG_2890 LE HEALTHY_f1671.png,0
2024_06_06_13_07_IMG_3464 LE PDR_f2209.png,1
IMG_2549 LE HEALTHY_f2371.png,0
R030L_f38.png,0
R040L_f2791.png,0
2024_06_13_12_42_IMG_3484 LE HEALTHY_f1656.png,0
IMG_2521 LE MACULA SCAR HE_f2324.png,0
2024_05_09_13_27_IMG_5058 LE HEALTHY_f1041.png,0
R037R2_f691.png,0
R009L_f490.png,0
IMG_2641 LE  SCARS+_f344.png,0
R054L_f466.png,0
2024_05_09_12_46_IMG_5049 RE DRUSEN+_f2520.png,1
2024_04_30_12_19_IMG_5013 LE HEALTHY_f1819.png,1
2024_05_07_12_45_IMG_5032 LE HEALTHY_f3177.png,0
R038L_f1583.png,0
R068L_f722.png,1
R042R_f1239.png,0
R012L2_f484.png,0
IMG_2578 RE SEV NPDR + ERM_f162.png,0
2024_04_01_12_59_IMG_4873 LE MOD NPDR_f771.png,0
2024_02_19_12_31_IMG_4679 RE MOD NPDR_f3041.png,1
IMG_2615 LE LASER SCARS+_f1642.png,0
R058R2_f2128.png,0
2024_06_13_12_58_IMG_3487 LE MOD NPDR_f3731.png,1
2024_06_13_12_40_IMG_3482 RE HEALTHY_f1267.png,0
2024_05_09_12_48_IMG_5050 LE DRUSEN+_f2013.png,1
R008R_f2394.png,0
R022L_f856.png,0
2024_05_09_13_44_IMG_5062 LE HEALTHY_f4165.png,1
2024_04_30_12_48_IMG_5016 SEV NPDR_f4459.png,0
2024_04_30_11_56_IMG_5010 LE HEALTHY_f1709.png,1
R018L_f2460.png,0
2024_05_09_12_46_IMG_5049 RE DRUSEN+_f1800.png,0
2024_04_05_10_58_IMG_4923 LE SEV NPDR_f946.png,1
IMG_2588 RE ERM_f1204.png,1
IMG_2521 LE MACULA SCAR HE_f3254.png,0
IMG_2889 RE ASTERIOD SCLEROSIS_f1828.png,0
R064R_f1033.png,0
2024_06_07_11_43_IMG_3474 LE PDR TRD WITH CRAO_f3843.png,0
IMG_2605 LE HEALTHY_f949.png,0
2024_05_09_13_19_IMG_5055 RE RPE ALTERNATIONS_f1661.png,1
2024_05_08_11_04_IMG_5037 RE SEV NPDR_f3755.png,1
2024_05_09_13_55_IMG_5064 LE HEALTHY_f2153.png,0
IMG_2632 RE TRD_f2945.png,0
2024_05_07_12_35_IMG_5030 LE PDR TRD_f1439.png,0
IMG_2718 RE CRVO_f1225.png,0
IMG_2516 RE PDR WITH FVP_f2302.png,0
2024_02_15_14_08_IMG_4657 LE MILD NPDR_f1012.png,0
2024_06_14_11_59_IMG_3495_f1282.png,1
R062R_f263.png,1
2024_06_14_13_21_IMG_3503_f1138.png,0
IMG_2548 RE ERM+_f3454.png,0
IMG_2616 RE LASER SCAR + PHERIPHERAL_f1588.png,0
2024_04_05_12_51_IMG_4927 RE HEALTHY_f2431.png,0
2024_05_06_12_30_IMG_3269 RE Healthy_f840.png,1
